transaction_id,date,customer_id,description,merchant_name,amount,payment_method,type,customer_segment,location
T072333,2023-06-05,73314,freelance income,SBI,1175.13,Cash,income,Salaried,Bangalore
T072334,2023-12-02,37174,fuel payment,Airtel,34285.31,Credit Card,expense,Salaried,Delhi
T072335,2023-09-28,51283,transaction completed,Local Store,49811.74,Debit Card,expense,Student,Mumbai
T072336,2022-02-08,86150,interest credited,Paytm,20603.74,Credit Card,income,Salaried,Delhi
T072337,2024-02-09,17845,commission credited,Paytm,17438.56,Cash,income,Retired,Hyderabad
T072338,2023-11-19,71987,account adjustment,Local Store,11321.25,Debit Card,expense,Student,Mumbai
T072339,2022-05-13,93364,fund transfer,PhonePe,17736.46,Debit Card,expense,Business,Delhi
T072340,2022-10-16,25273,refund processed,Uber,42010.09,UPI,expense,Business,Bangalore
T072341,2022-10-19,88199,subscription charge,Flipkart,11780.07,Credit Card,expense,Retired,Mumbai
T072342,2023-02-16,20348,transaction completed,Uber,29188.57,UPI,expense,Student,Hyderabad
T072343,2024-04-05,11778,fuel payment,Swiggy,27955.76,Cash,expense,Business,Hyderabad
T072344,2024-01-03,45306,refund processed,Tax Office,16245.59,Net Banking,expense,Salaried,Hyderabad
T072345,2022-07-09,50571,cashback received,Salary Dept,30375.52,Cash,income,Retired,Chennai
T072346,2023-07-24,39714,fuel payment,Amazon,37083.87,UPI,expense,Business,Bangalore
T072347,2023-06-24,86324,electricity bill,Uber,7540.8,Debit Card,expense,Salaried,Chennai
T072348,2024-03-11,15336,electricity bill,Uber,41865.26,Debit Card,expense,Business,Bangalore
T072349,2022-06-24,58740,cashback received,Google Pay,28251.28,Cash,income,Salaried,Chennai
T072350,2023-03-19,81656,bonus received,HDFC,25084.88,Cash,income,Business,Chennai
T072351,2022-03-09,48297,cashback received,Reliance,49704.57,Credit Card,income,Business,Delhi
T072352,2023-04-24,32015,fuel payment,PhonePe,2214.11,Credit Card,expense,Business,Bangalore
T072353,2022-07-30,82893,grocery purchase,Flipkart,33491.78,Cash,income,Business,Hyderabad
T072354,2022-09-26,97860,payment received,Google Pay,32441.04,UPI,expense,Student,Hyderabad
T072355,2023-12-11,25208,cashback received,Uber,13389.24,Net Banking,income,Retired,Bangalore
T072356,2023-01-22,54484,transaction completed,Salary Dept,29646.48,Net Banking,expense,Student,Hyderabad
T072357,2022-02-04,81324,account adjustment,Airtel,16155.77,Debit Card,expense,Business,Chennai
T072358,2024-04-11,93168,freelance income,Airtel,33875.69,Net Banking,income,Student,Bangalore
T072359,2023-07-13,59211,fund transfer,PhonePe,32500.3,Credit Card,expense,Business,Bangalore
T072360,2023-04-14,98435,payment received,Amazon,1584.56,Net Banking,expense,Student,Delhi
T072361,2022-08-11,78749,insurance premium,Salary Dept,47817.77,UPI,expense,Business,Mumbai
T072362,2024-02-22,75653,account adjustment,Airtel,23789.63,Net Banking,income,Business,Chennai
T072363,2024-04-07,49591,interest credited,Amazon,7314.0,UPI,income,Business,Mumbai
T072364,2023-03-21,99279,rent paid,PhonePe,41860.72,UPI,expense,Retired,Bangalore
T072365,2024-05-04,75821,fuel payment,Electricity Board,37038.29,Cash,expense,Student,Delhi
T072366,2022-07-26,69036,payment received,Uber,26691.0,Net Banking,income,Retired,Hyderabad
T072367,2022-03-22,92925,transfer processed,Tax Office,11271.66,UPI,income,Student,Chennai
T072368,2022-09-26,16745,salary credited,HDFC,28987.84,Net Banking,income,Retired,Hyderabad
T072369,2023-08-01,95613,electricity bill,HDFC,41349.75,UPI,expense,Business,Delhi
T072370,2022-07-19,81225,insurance premium,Airtel,15993.35,Credit Card,expense,Business,Chennai
T072371,2023-12-08,47877,cashback received,Electricity Board,5288.62,Credit Card,income,Business,Bangalore
T072372,2022-04-06,30595,electricity bill,Electricity Board,8409.98,UPI,expense,Salaried,Bangalore
T072373,2023-06-13,49975,insurance premium,Zomato,31021.77,Cash,expense,Retired,Delhi
T072374,2022-03-29,54296,transfer processed,Amazon,41127.99,Net Banking,expense,Salaried,Delhi
T072375,2022-07-14,83848,commission credited,Uber,46687.01,Cash,income,Salaried,Chennai
T072376,2023-04-08,53629,insurance premium,Airtel,15275.86,UPI,expense,Student,Bangalore
T072377,2022-05-17,90076,freelance income,Zomato,37949.47,Credit Card,income,Business,Mumbai
T072378,2024-02-21,37109,salary credited,Airtel,41069.06,Credit Card,income,Business,Mumbai
T072379,2022-06-05,25181,account adjustment,Freelance Client,37303.41,UPI,expense,Retired,Bangalore
T072380,2023-08-27,29854,electricity bill,Local Store,36818.39,Debit Card,expense,Business,Chennai
T072381,2024-01-26,41473,cashback received,Local Store,19126.56,Credit Card,income,Business,Mumbai
T072382,2022-07-26,81485,insurance premium,Google Pay,35583.9,UPI,expense,Retired,Delhi
T072383,2023-06-17,88500,rent paid,Swiggy,4285.21,Credit Card,expense,Business,Hyderabad
T072384,2024-02-02,84860,fuel payment,ICICI,18659.59,UPI,expense,Business,Chennai
T072385,2022-01-08,73659,electricity bill,Freelance Client,37159.33,Cash,expense,Business,Mumbai
T072386,2022-11-09,22471,freelance income,Amazon,31606.33,Cash,income,Business,Hyderabad
T072387,2022-12-14,96569,rent paid,PhonePe,26015.32,Cash,expense,Business,Mumbai
T072388,2022-01-07,94934,cashback received,SBI,26531.58,Debit Card,income,Salaried,Delhi
T072389,2023-10-28,24491,freelance income,Local Store,15727.21,Cash,income,Student,Hyderabad
T072390,2022-08-23,11044,account adjustment,Zomato,45114.53,Cash,expense,Salaried,Chennai
T072391,2022-01-04,97460,electricity bill,SBI,45942.12,UPI,expense,Retired,Bangalore
T072392,2024-03-05,47998,insurance premium,Google Pay,19127.06,Credit Card,expense,Student,Bangalore
T072393,2023-10-20,67801,cashback received,ICICI,24322.68,Net Banking,income,Retired,Chennai
T072394,2023-06-22,84803,grocery purchase,Reliance,15951.32,Debit Card,expense,Salaried,Delhi
T072395,2024-03-17,17440,freelance income,Paytm,36594.43,Credit Card,income,Retired,Bangalore
T072396,2024-01-27,92725,subscription charge,Zomato,18561.0,UPI,expense,Business,Delhi
T072397,2022-08-24,58032,refund processed,PhonePe,20887.13,Debit Card,income,Salaried,Delhi
T072398,2022-10-11,51822,grocery purchase,HDFC,33469.47,Debit Card,expense,Salaried,Chennai
T072399,2023-08-05,63035,freelance income,Google Pay,3060.38,Cash,income,Business,Delhi
T072400,2022-04-25,21351,insurance premium,SBI,3840.51,Credit Card,expense,Salaried,Chennai
T072401,2023-11-02,99107,salary credited,Freelance Client,16727.7,Net Banking,income,Retired,Delhi
T072402,2022-03-24,19646,grocery purchase,Zomato,7912.61,UPI,expense,Business,Hyderabad
T072403,2023-02-16,12628,commission credited,Uber,10213.52,Credit Card,income,Business,Mumbai
T072404,2022-10-21,72105,insurance premium,Local Store,17505.38,UPI,expense,Student,Mumbai
T072405,2023-05-17,20345,electricity bill,HDFC,11064.22,Debit Card,expense,Student,Mumbai
T072406,2023-02-27,67670,salary credited,Swiggy,26001.43,Credit Card,income,Salaried,Mumbai
T072407,2022-09-19,99306,commission credited,Google Pay,17924.39,Cash,income,Student,Hyderabad
T072408,2023-08-18,66081,subscription charge,Airtel,39423.98,Net Banking,expense,Business,Chennai
T072409,2022-07-09,61045,rent paid,Amazon,28548.99,Net Banking,expense,Retired,Delhi
T072410,2024-01-13,26705,online payment,Zomato,39811.68,Debit Card,expense,Retired,Bangalore
T072411,2023-05-04,28747,grocery purchase,Zomato,5593.84,Credit Card,expense,Business,Delhi
T072412,2022-07-22,79739,refund processed,Uber,14757.06,UPI,expense,Student,Hyderabad
T072413,2023-07-29,73406,refund processed,Tax Office,4730.08,Cash,expense,Salaried,Chennai
T072414,2023-12-09,97788,commission credited,Zomato,24145.12,Debit Card,income,Business,Bangalore
T072415,2023-02-21,28972,insurance premium,Freelance Client,38419.8,Cash,expense,Student,Chennai
T072416,2023-07-23,54001,interest credited,PhonePe,10171.55,Cash,income,Salaried,Chennai
T072417,2024-04-09,27934,subscription charge,PhonePe,14820.61,Cash,expense,Retired,Chennai
T072418,2022-04-09,75773,payment received,Zomato,43613.15,Cash,expense,Salaried,Chennai
T072419,2022-07-28,20575,interest credited,Flipkart,36748.7,Debit Card,expense,Retired,Hyderabad
T072420,2024-06-17,36624,salary credited,ICICI,38696.87,Debit Card,income,Salaried,Hyderabad
T072421,2022-08-28,75656,salary credited,Electricity Board,15816.0,Debit Card,income,Salaried,Hyderabad
T072422,2024-01-16,86808,refund processed,Swiggy,1519.24,UPI,income,Student,Chennai
T072423,2023-05-02,92103,cashback received,Flipkart,44582.98,Cash,income,Salaried,Delhi
T072424,2023-10-27,21923,rent paid,Freelance Client,30746.31,Cash,income,Student,Chennai
T072425,2022-05-15,55944,salary credited,Paytm,870.29,Net Banking,income,Retired,Delhi
T072426,2023-12-17,93713,insurance premium,Reliance,45395.47,Net Banking,expense,Salaried,Chennai
T072427,2022-06-15,14917,interest credited,Electricity Board,35399.04,Credit Card,income,Student,Hyderabad
T072428,2023-10-13,88865,bonus received,Google Pay,37573.88,Debit Card,income,Business,Delhi
T072429,2023-05-15,82917,insurance premium,PhonePe,40437.07,Credit Card,expense,Salaried,Mumbai
T072430,2024-04-09,58403,cashback received,Amazon,44317.74,UPI,income,Business,Hyderabad
T072431,2023-12-14,56076,subscription charge,Reliance,22928.38,Credit Card,expense,Business,Bangalore
T072432,2024-03-10,91802,transaction completed,PhonePe,22779.36,Net Banking,expense,Business,Bangalore
T072433,2023-07-26,85080,account adjustment,ICICI,30760.17,Cash,income,Salaried,Hyderabad
T072434,2022-04-16,81374,payment received,Google Pay,21519.03,UPI,expense,Student,Hyderabad
T072435,2023-07-26,96031,bonus received,Paytm,46763.8,Cash,income,Business,Bangalore
T072436,2022-03-18,26389,subscription charge,Swiggy,32889.87,Cash,expense,Student,Chennai
T072437,2023-01-08,62910,grocery purchase,PhonePe,30301.83,Credit Card,expense,Salaried,Hyderabad
T072438,2022-12-20,42053,rent paid,Paytm,49506.27,UPI,expense,Business,Bangalore
T072439,2022-08-01,31930,grocery purchase,Flipkart,41126.59,Net Banking,expense,Student,Delhi
T072440,2023-11-06,83184,grocery purchase,Uber,34158.97,UPI,expense,Student,Bangalore
T072441,2023-08-17,11663,electricity bill,Airtel,37839.08,Credit Card,expense,Student,Hyderabad
T072442,2022-07-09,58653,online payment,Swiggy,5782.65,Net Banking,expense,Retired,Bangalore
T072443,2023-01-09,43153,bonus received,Electricity Board,2393.89,Cash,income,Student,Bangalore
T072444,2023-12-06,96777,cashback received,Amazon,3897.56,UPI,income,Salaried,Delhi
T072445,2023-05-31,53881,account adjustment,PhonePe,24091.11,Credit Card,income,Retired,Chennai
T072446,2023-07-02,82975,fuel payment,Electricity Board,13682.92,UPI,expense,Retired,Hyderabad
T072447,2022-09-13,36861,rent paid,Paytm,16802.28,Credit Card,expense,Salaried,Chennai
T072448,2022-02-04,78509,fuel payment,SBI,11458.93,Credit Card,expense,Salaried,Hyderabad
T072449,2022-06-29,16614,rent paid,PhonePe,49506.64,Credit Card,expense,Retired,Hyderabad
T072450,2022-04-01,90998,subscription charge,HDFC,43709.55,Debit Card,expense,Student,Mumbai
T072451,2022-07-24,71234,salary credited,Airtel,47073.35,Debit Card,income,Business,Delhi
T072452,2023-02-12,35842,payment received,Tax Office,25425.21,Cash,expense,Business,Hyderabad
T072453,2023-05-14,59366,grocery purchase,Reliance,20937.48,Cash,expense,Salaried,Bangalore
T072454,2022-03-06,95746,salary credited,Tax Office,26053.11,UPI,income,Salaried,Hyderabad
T072455,2023-02-22,41618,subscription charge,Uber,28980.52,Net Banking,expense,Business,Delhi
T072456,2022-02-22,73608,subscription charge,SBI,5658.42,Credit Card,expense,Student,Hyderabad
T072457,2023-10-30,70967,commission credited,Google Pay,31058.01,Net Banking,income,Salaried,Delhi
T072458,2022-09-02,73004,rent paid,Swiggy,38143.47,Credit Card,expense,Student,Delhi
T072459,2022-09-08,89766,interest credited,Reliance,7220.05,UPI,income,Student,Bangalore
T072460,2023-05-31,34720,grocery purchase,Salary Dept,26709.89,UPI,expense,Student,Mumbai
T072461,2022-11-15,75272,grocery purchase,Flipkart,13881.12,UPI,expense,Salaried,Mumbai
T072462,2022-03-16,10836,insurance premium,Tax Office,20553.32,UPI,expense,Salaried,Mumbai
T072463,2024-01-14,38244,commission credited,Local Store,28509.08,Debit Card,income,Business,Bangalore
T072464,2023-04-30,35921,fuel payment,Airtel,45503.82,Debit Card,expense,Salaried,Delhi
T072465,2024-02-17,22182,bonus received,Zomato,20049.75,Net Banking,income,Salaried,Mumbai
T072466,2023-06-18,61350,grocery purchase,Freelance Client,30539.15,Credit Card,expense,Business,Chennai
T072467,2023-04-11,86934,cashback received,Flipkart,12560.48,Debit Card,income,Student,Mumbai
T072468,2023-02-18,45754,account adjustment,Google Pay,42224.63,Net Banking,income,Business,Delhi
T072469,2022-01-14,99192,interest credited,HDFC,29353.34,UPI,income,Business,Chennai
T072470,2022-06-08,10368,grocery purchase,ICICI,7108.61,Debit Card,expense,Retired,Delhi
T072471,2023-06-08,51131,salary credited,Airtel,25883.01,UPI,income,Retired,Mumbai
T072472,2023-05-20,86869,cashback received,Salary Dept,18436.22,Credit Card,income,Student,Delhi
T072473,2022-11-14,51679,cashback received,Tax Office,19618.49,Cash,income,Business,Bangalore
T072474,2023-09-05,69830,fuel payment,ICICI,35692.51,Credit Card,expense,Business,Delhi
T072475,2022-01-15,66927,salary credited,Swiggy,1592.22,Cash,income,Retired,Delhi
T072476,2023-04-29,82249,cashback received,SBI,19164.28,Credit Card,income,Business,Bangalore
T072477,2022-06-13,88506,electricity bill,ICICI,43729.12,UPI,expense,Salaried,Delhi
T072478,2023-02-28,73036,transfer processed,Flipkart,38711.79,Debit Card,income,Student,Mumbai
T072479,2023-12-09,78863,rent paid,Electricity Board,18177.49,Net Banking,expense,Salaried,Bangalore
T072480,2023-12-04,27829,rent paid,Uber,16313.73,UPI,expense,Salaried,Mumbai
T072481,2022-09-14,51115,subscription charge,Flipkart,33512.99,Cash,expense,Student,Hyderabad
T072482,2023-06-28,74040,cashback received,ICICI,3942.88,Net Banking,income,Student,Chennai
T072483,2023-06-06,80344,insurance premium,PhonePe,7816.2,Net Banking,expense,Retired,Delhi
T072484,2022-03-14,25320,bonus received,Swiggy,34456.84,Cash,income,Business,Delhi
T072485,2022-01-04,42305,cashback received,Amazon,47664.02,Debit Card,income,Business,Chennai
T072486,2022-12-13,46441,interest credited,Google Pay,556.32,Net Banking,income,Retired,Mumbai
T072487,2023-12-13,91132,transfer processed,Airtel,1968.19,Cash,expense,Student,Bangalore
T072488,2022-02-01,11526,transfer processed,Amazon,8230.25,Credit Card,expense,Retired,Chennai
T072489,2022-09-12,95316,bank entry,Swiggy,16893.7,Credit Card,expense,Salaried,Mumbai
T072490,2023-08-25,14030,fuel payment,HDFC,11601.59,UPI,expense,Student,Hyderabad
T072491,2022-04-01,38024,electricity bill,HDFC,31327.74,UPI,expense,Salaried,Bangalore
T072492,2023-03-04,49760,insurance premium,Zomato,33321.86,Debit Card,expense,Student,Mumbai
T072493,2023-05-08,11817,commission credited,ICICI,21427.68,Cash,income,Retired,Hyderabad
T072494,2023-07-04,84230,transfer processed,HDFC,31622.29,Credit Card,income,Business,Hyderabad
T072495,2022-03-18,97705,cashback received,Salary Dept,15312.48,Credit Card,income,Retired,Bangalore
T072496,2022-06-27,67332,insurance premium,PhonePe,3676.66,Net Banking,expense,Retired,Bangalore
T072497,2023-06-28,52858,electricity bill,Zomato,39779.44,Cash,expense,Business,Bangalore
T072498,2023-06-07,75992,account adjustment,Swiggy,16913.25,Cash,income,Business,Delhi
T072499,2023-11-17,69798,freelance income,ICICI,13711.35,Credit Card,income,Salaried,Chennai
T072500,2022-09-07,80323,grocery purchase,Zomato,12773.41,Net Banking,expense,Salaried,Hyderabad
T072501,2023-03-31,74599,insurance premium,Swiggy,8178.22,Debit Card,expense,Student,Bangalore
T072502,2023-09-17,68952,refund processed,PhonePe,46962.6,Credit Card,expense,Retired,Hyderabad
T072503,2023-10-11,19157,subscription charge,Freelance Client,26137.23,UPI,expense,Salaried,Delhi
T072504,2022-08-15,56979,fuel payment,Uber,29637.27,Credit Card,expense,Business,Chennai
T072505,2023-09-09,60103,salary credited,SBI,20767.65,Debit Card,income,Salaried,Delhi
T072506,2023-10-26,42229,electricity bill,SBI,46215.23,Debit Card,expense,Retired,Chennai
T072507,2023-07-08,33836,electricity bill,SBI,18451.72,Credit Card,expense,Retired,Bangalore
T072508,2022-12-03,52731,fuel payment,Local Store,6604.56,Cash,expense,Salaried,Delhi
T072509,2023-10-12,39058,online payment,SBI,37341.29,Debit Card,expense,Retired,Hyderabad
T072510,2023-08-04,57999,electricity bill,Swiggy,27471.6,Cash,expense,Business,Delhi
T072511,2022-08-17,67964,bonus received,Tax Office,13663.82,Net Banking,income,Student,Hyderabad
T072512,2024-02-14,57447,refund processed,PhonePe,45047.47,Net Banking,income,Business,Delhi
T072513,2022-03-01,14521,interest credited,Uber,27223.66,UPI,income,Business,Mumbai
T072514,2024-03-06,54168,freelance income,Uber,14814.45,UPI,income,Salaried,Bangalore
T072515,2023-07-24,66042,rent paid,Tax Office,11516.03,Net Banking,expense,Retired,Mumbai
T072516,2022-06-08,38965,freelance income,Paytm,1059.51,Net Banking,income,Business,Hyderabad
T072517,2024-03-22,29497,commission credited,Tax Office,5552.92,Net Banking,income,Retired,Hyderabad
T072518,2022-07-08,15987,cashback received,Reliance,46992.31,Credit Card,expense,Student,Bangalore
T072519,2024-03-17,43056,subscription charge,HDFC,22515.52,Debit Card,expense,Salaried,Hyderabad
T072520,2023-04-04,61091,freelance income,Flipkart,593.65,UPI,income,Business,Hyderabad
T072521,2023-10-24,56241,salary credited,Swiggy,23360.21,Debit Card,income,Retired,Chennai
T072522,2023-06-14,95331,rent paid,Tax Office,13188.19,Cash,expense,Business,Delhi
T072523,2022-04-09,36949,subscription charge,Flipkart,12836.62,Debit Card,expense,Business,Bangalore
T072524,2022-10-08,41910,insurance premium,Flipkart,1111.11,Cash,expense,Retired,Chennai
T072525,2023-03-12,17850,transaction completed,Uber,33532.24,UPI,income,Retired,Hyderabad
T072526,2023-08-09,87990,grocery purchase,Google Pay,21313.33,Debit Card,expense,Salaried,Chennai
